user_id,day_number,hour_of_day,is_evening_session,baseline_unlocks_per_hour,baseline_session_duration_s,baseline_notif_gap_s,unlock_count_per_hour,micro_session_duration_s,notif_to_unlock_gap_s,behavior_drift_score,time_phase_risk,voice_activity_detected,people_nearby_count,vad_confidence_score,bt_signal_strength,P_drift,presence_score,nudge_sent,user_response,is_phubbing
496,3,17,0,8.3,85,42.1,9.2,83,30.8,0.0781,0.253,0,0,0.137,0.055,0.0,100.0,0,none,0
496,3,20,1,8.3,85,42.1,15.8,5,3.0,0.998,0.788,1,2,0.698,1.0,1.0,0.0,1,accept,1
496,4,8,0,8.3,85,42.1,6.1,92,37.7,-0.102,0.296,0,0,0.111,0.164,0.0,100.0,0,none,0
496,4,8,0,8.3,85,42.1,10.1,90,55.6,-0.0261,0.255,1,2,0.849,1.0,0.0,100.0,0,none,0
496,4,13,0,8.3,85,42.1,8.9,58,35.0,0.0771,0.213,0,0,0.015,0.023,0.0,100.0,0,none,0
496,4,17,0,8.3,85,42.1,7.3,105,33.1,-0.1518,0.211,1,2,0.613,1.0,0.0,100.0,0,none,0
496,4,17,0,8.3,85,42.1,11.9,63,78.8,-0.0083,0.295,1,3,0.902,1.0,0.0,100.0,0,none,0
496,4,18,0,8.3,85,42.1,7.6,61,34.4,-0.0216,0.222,0,0,0.103,0.036,0.0,100.0,0,none,0
496,4,20,1,8.3,85,42.1,14.2,14,7.1,0.7188,0.815,1,2,0.755,1.0,1.0,0.0,1,accept,1
496,4,20,1,8.3,85,42.1,21.8,5,0.6,1.1432,0.93,1,1,0.845,0.685,1.0,0.0,1,dismiss,1
496,5,10,0,8.3,85,42.1,7.9,119,42.7,-0.076,0.217,0,0,0.012,0.148,0.0,100.0,0,none,0
496,5,14,0,8.3,85,42.1,8.2,77,67.1,-0.2155,0.234,0,0,0.169,0.031,0.0,100.0,0,none,0
496,5,15,0,8.3,85,42.1,11.3,105,42.4,0.1143,0.256,0,0,0.13,0.125,0.0,100.0,0,none,0
496,5,15,0,8.3,85,42.1,10.8,86,37.2,0.1423,0.225,1,2,0.82,1.0,0.0,100.0,0,none,0
496,5,17,0,8.3,85,42.1,8.0,99,59.6,-0.1201,0.237,1,2,0.915,1.0,0.0,100.0,0,none,0
496,5,18,0,8.3,85,42.1,7.3,49,43.9,0.0714,0.212,0,0,0.058,0.031,0.0,100.0,0,none,0
496,5,20,1,8.3,85,42.1,20.8,21,4.9,1.0578,0.83,1,2,0.831,1.0,1.0,0.0,1,accept,1
496,5,20,1,8.3,85,42.1,20.3,18,2.6,0.8818,0.764,1,4,0.814,1.0,1.0,0.0,1,accept,1
496,6,10,0,8.3,85,42.1,7.1,83,31.6,-0.0314,0.238,0,0,0.017,0.161,0.0,100.0,0,none,0
496,6,11,0,8.3,85,42.1,6.1,68,39.1,-0.1165,0.236,0,0,0.128,0.105,0.0,100.0,0,none,0
496,6,14,0,8.3,85,42.1,8.8,95,38.4,-0.0638,0.224,0,0,0.123,0.004,0.0,100.0,0,none,0
496,6,18,0,8.3,85,42.1,9.3,45,30.4,0.2723,0.211,1,4,0.893,1.0,0.0,100.0,0,none,0
496,6,18,0,8.3,85,42.1,8.1,70,42.6,0.0034,0.315,1,1,0.864,0.741,0.0,100.0,0,none,0
496,6,18,0,8.3,85,42.1,9.2,68,46.2,0.0698,0.318,0,0,0.122,0.143,0.0,100.0,0,none,0
496,6,18,0,8.3,85,42.1,6.9,92,51.8,-0.1457,0.244,0,2,0.745,1.0,0.0,100.0,0,none,0
496,6,20,1,8.3,85,42.1,6.2,103,54.8,-0.1557,0.349,0,0,0.044,0.006,0.0,100.0,0,none,0
496,7,8,0,8.3,85,42.1,5.9,87,62.7,-0.147,0.29,0,0,0.042,0.031,0.0,100.0,0,none,1
496,7,10,0,8.3,85,42.1,7.0,128,26.0,-0.1372,0.226,0,0,0.046,0.106,0.0,100.0,0,none,0
496,7,11,0,8.3,85,42.1,6.5,49,61.2,-0.0751,0.259,1,4,0.769,1.0,0.0,100.0,0,none,0
496,7,12,0,8.3,85,42.1,10.4,87,48.1,0.0209,0.229,1,5,0.839,1.0,0.0,100.0,0,none,0
496,7,12,0,8.3,85,42.1,9.7,72,39.2,0.0916,0.202,0,0,0.233,0.031,0.0,100.0,0,none,0
496,7,13,0,8.3,85,42.1,8.2,83,31.9,-0.0262,0.203,1,3,0.55,1.0,0.0,100.0,0,none,0
496,7,13,0,8.3,85,42.1,8.5,87,50.5,-0.0369,0.31,1,1,0.585,0.646,0.0,100.0,0,none,0
496,7,17,0,8.3,85,42.1,11.0,104,35.4,0.0449,0.207,1,2,0.869,1.0,0.0,100.0,0,none,1
496,8,9,0,8.3,85,42.1,8.2,77,30.8,-0.0513,0.211,0,0,0.019,0.192,0.0,100.0,0,none,0
496,8,10,0,8.3,85,42.1,7.9,88,42.0,-0.0372,0.214,1,4,0.819,1.0,0.0,100.0,0,none,0
496,8,12,0,8.3,85,42.1,6.7,78,53.9,-0.054,0.228,0,0,0.071,0.198,0.0,100.0,0,none,0
496,8,12,0,8.3,85,42.1,7.7,92,50.5,-0.1568,0.293,1,3,0.814,1.0,0.0,100.0,0,none,0
496,8,13,0,8.3,85,42.1,8.1,99,38.7,-0.0964,0.282,1,3,0.881,1.0,0.0,100.0,0,none,0
496,8,15,0,8.3,85,42.1,8.9,64,40.8,0.0608,0.195,0,0,0.021,0.118,0.0,100.0,0,none,0
496,8,17,0,8.3,85,42.1,5.5,114,43.3,-0.227,0.195,0,0,0.014,0.174,0.0,100.0,0,none,0
496,8,21,1,8.3,85,42.1,5.9,65,32.2,0.1284,0.386,0,0,0.127,0.192,0.0,100.0,0,none,0
496,9,11,0,8.3,85,42.1,5.3,55,38.5,-0.0191,0.236,1,4,0.894,1.0,0.0,100.0,0,none,0
496,9,13,0,8.3,85,42.1,7.1,87,34.4,0.0224,0.297,0,0,0.082,0.094,0.0,100.0,0,none,0
496,9,13,0,8.3,85,42.1,11.3,101,40.4,-0.0194,0.247,1,4,0.741,1.0,0.0,100.0,0,none,0
496,9,13,0,8.3,85,42.1,8.9,121,41.7,0.0156,0.275,0,0,0.3,0.171,0.0,100.0,0,none,0
496,9,15,0,8.3,85,42.1,5.5,99,28.8,0.0116,0.233,0,0,0.3,0.068,0.0,100.0,0,none,0
496,9,16,0,8.3,85,42.1,10.1,116,33.5,0.1822,0.272,0,1,0.92,0.939,0.2,80.0,0,none,0
496,9,18,0,8.3,85,42.1,10.2,53,29.1,0.285,0.222,0,0,0.027,0.114,0.0,100.0,0,none,0
496,9,18,0,8.3,85,42.1,7.9,57,39.4,0.0525,0.266,0,0,0.2,0.085,0.0,100.0,0,none,0
496,10,11,0,8.3,85,42.1,10.7,77,48.5,0.1626,0.181,0,0,0.079,0.164,0.0,100.0,0,none,0
496,10,12,0,8.3,85,42.1,8.5,84,52.3,-0.0184,0.238,1,3,0.569,1.0,0.0,100.0,0,none,0
496,10,13,0,8.3,85,42.1,11.4,64,43.7,0.2474,0.268,0,0,0.045,0.151,0.2,80.0,0,none,0
496,10,13,0,8.3,85,42.1,6.5,46,35.1,0.1356,0.223,1,2,0.601,1.0,0.0,100.0,0,none,0
496,10,17,0,8.3,85,42.1,10.1,101,49.9,-0.0303,0.315,1,1,0.908,0.792,0.0,100.0,0,none,0
496,10,17,0,8.3,85,42.1,4.7,83,36.8,-0.0211,0.21,1,3,0.898,1.0,0.0,100.0,0,none,0
496,10,20,1,8.3,85,42.1,5.8,86,56.6,-0.1674,0.343,0,0,0.095,0.035,0.0,100.0,0,none,0
496,10,22,1,8.3,85,42.1,17.6,16,4.8,1.0376,0.846,1,1,0.586,0.635,1.0,0.0,1,accept,1
496,11,10,0,8.3,85,42.1,3.5,65,38.8,-0.0997,0.245,0,0,0.169,0.121,0.0,100.0,0,none,0
496,11,11,0,8.3,85,42.1,11.8,80,41.5,-0.0054,0.23,0,0,0.218,0.149,0.0,100.0,0,none,0
496,11,12,0,8.3,85,42.1,3.9,83,40.9,-0.2767,0.239,0,4,0.527,1.0,0.0,100.0,0,none,0
496,11,13,0,8.3,85,42.1,7.6,74,40.4,0.1726,0.196,0,0,0.3,0.029,0.0,100.0,0,none,0
496,11,13,0,8.3,85,42.1,8.6,82,49.5,-0.1096,0.218,0,0,0.12,0.194,0.0,100.0,0,none,0
496,11,14,0,8.3,85,42.1,9.1,88,51.8,-0.1104,0.332,0,0,0.278,0.019,0.0,100.0,0,none,0
496,11,18,0,8.3,85,42.1,7.9,41,23.7,0.2967,0.298,0,0,0.274,0.001,0.2,80.0,0,none,0
496,11,19,1,8.3,85,42.1,8.8,40,42.1,0.1927,0.377,1,1,0.82,0.957,0.0,100.0,0,none,0
496,12,8,0,8.3,85,42.1,7.0,109,61.4,-0.1536,0.26,1,3,0.813,1.0,0.0,100.0,0,none,0
496,12,9,0,8.3,85,42.1,10.4,122,42.9,-0.0148,0.233,1,6,0.661,1.0,0.0,100.0,0,none,0
496,12,11,0,8.3,85,42.1,9.4,92,35.9,0.0483,0.192,0,0,0.003,0.045,0.0,100.0,0,none,0
496,12,12,0,8.3,85,42.1,7.4,109,55.9,-0.2429,0.212,1,3,0.578,1.0,0.0,100.0,0,none,1
496,12,12,0,8.3,85,42.1,7.2,59,54.7,-0.1828,0.24,1,1,0.872,0.971,0.0,100.0,0,none,0
496,12,12,0,8.3,85,42.1,7.3,56,43.5,0.041,0.207,0,0,0.128,0.053,0.0,100.0,0,none,0
496,12,14,0,8.3,85,42.1,7.4,61,32.1,0.1754,0.25,1,2,0.819,1.0,0.0,100.0,0,none,0
496,12,19,1,8.3,85,42.1,17.2,19,9.3,1.1509,0.704,1,3,0.865,1.0,0.8,20.0,1,accept,1
496,13,12,0,8.3,85,42.1,8.3,99,37.7,-0.035,0.268,0,0,0.131,0.106,0.0,100.0,0,none,0
496,13,12,0,8.3,85,42.1,5.6,63,33.6,0.0173,0.346,0,0,0.26,0.158,0.0,100.0,0,none,0
496,13,14,0,8.3,85,42.1,9.6,138,69.2,-0.2341,0.206,0,0,0.051,0.184,0.0,100.0,0,none,0
496,13,18,0,8.3,85,42.1,12.0,117,43.6,0.1452,0.314,0,0,0.084,0.015,0.0,100.0,0,none,0
496,13,18,0,8.3,85,42.1,7.2,133,43.6,-0.1137,0.248,0,0,0.09,0.124,0.0,100.0,0,none,0
496,13,18,0,8.3,85,42.1,5.0,76,48.3,-0.174,0.239,1,3,0.912,1.0,0.0,100.0,0,none,0
496,13,19,1,8.3,85,42.1,20.3,27,7.9,0.8607,1.0,1,6,0.953,1.0,1.0,0.0,1,accept,0
496,13,21,1,8.3,85,42.1,7.2,137,48.6,-0.0923,0.389,0,0,0.201,0.117,0.0,100.0,0,none,0
496,14,13,0,8.3,85,42.1,8.3,128,37.6,-0.1471,0.303,0,0,0.161,0.08,0.0,100.0,0,none,0
496,14,13,0,8.3,85,42.1,9.7,54,52.1,0.0647,0.206,1,3,0.773,1.0,0.0,100.0,0,none,0
496,14,14,0,8.3,85,42.1,5.3,124,51.3,-0.2775,0.352,1,4,0.868,1.0,0.0,100.0,0,none,0
496,14,14,0,8.3,85,42.1,7.7,77,33.6,0.0216,0.191,1,4,0.889,1.0,0.0,100.0,0,none,0
496,14,15,0,8.3,85,42.1,5.9,141,60.5,-0.4063,0.223,0,0,0.265,0.095,0.0,100.0,0,none,0
496,14,15,0,8.3,85,42.1,7.9,78,36.9,-0.0252,0.26,0,0,0.005,0.192,0.0,100.0,0,none,0
496,14,19,1,8.3,85,42.1,14.3,27,3.9,0.6977,0.949,1,1,0.788,0.61,1.0,0.0,1,accept,0
496,14,20,1,8.3,85,42.1,19.4,26,5.6,0.7905,0.897,1,2,0.75,1.0,1.0,0.0,1,accept,0
497,1,9,0,10.0,130,33.4,12.8,131,43.6,0.0426,0.262,0,0,0.037,0.157,0.0,100.0,0,none,0
497,1,9,0,10.0,130,33.4,9.5,164,15.8,0.1545,0.256,0,0,0.027,0.068,0.0,100.0,0,none,0
497,1,10,0,10.0,130,33.4,9.6,170,38.4,-0.1932,0.21,1,2,0.851,1.0,0.0,100.0,0,none,0
497,1,12,0,10.0,130,33.4,12.1,128,43.8,-0.0778,0.207,0,5,0.5,1.0,0.0,100.0,0,none,0
497,1,13,0,10.0,130,33.4,10.3,124,31.1,0.0017,0.231,0,0,0.08,0.096,0.0,100.0,0,none,0
497,1,14,0,10.0,130,33.4,7.1,186,11.6,0.0577,0.19,0,0,0.09,0.062,0.0,100.0,0,none,0
497,1,17,0,10.0,130,33.4,13.1,124,45.1,-0.0686,0.233,0,0,0.002,0.004,0.0,100.0,0,none,0
497,1,17,0,10.0,130,33.4,10.9,120,51.3,0.0412,0.307,1,4,0.982,1.0,0.2,80.0,0,none,0
497,2,9,0,10.0,130,33.4,10.5,146,25.0,0.0835,0.298,0,0,0.001,0.16,0.0,100.0,0,none,0
497,2,11,0,10.0,130,33.4,7.4,123,47.5,-0.2503,0.282,1,2,0.786,1.0,0.0,100.0,0,none,0
497,2,15,0,10.0,130,33.4,9.8,121,40.9,-0.0762,0.272,1,4,0.674,1.0,0.0,100.0,0,none,0
497,2,17,0,10.0,130,33.4,12.0,157,21.0,0.0309,0.227,1,3,0.751,1.0,0.2,80.0,0,none,0
497,2,18,0,10.0,130,33.4,9.0,110,29.9,0.0455,0.251,1,3,0.936,1.0,0.0,100.0,0,none,0
497,2,19,1,10.0,130,33.4,12.5,127,30.4,0.076,0.428,0,0,0.045,0.138,0.0,100.0,0,none,0
497,2,19,1,10.0,130,33.4,23.1,37,3.9,0.9352,0.939,1,3,0.93,1.0,1.0,0.0,1,dismiss,1
497,2,20,1,10.0,130,33.4,25.3,23,3.9,0.9157,0.831,1,3,0.636,1.0,1.0,0.0,1,dismiss,1
497,3,9,0,10.0,130,33.4,7.2,121,64.3,-0.3197,0.198,0,0,0.197,0.019,0.0,100.0,0,none,0
497,3,10,0,10.0,130,33.4,8.9,94,44.5,-0.053,0.285,0,0,0.037,0.194,0.0,100.0,0,none,0
497,3,12,0,10.0,130,33.4,11.0,165,33.2,-0.1039,0.2,0,0,0.008,0.129,0.0,100.0,0,none,0
497,3,13,0,10.0,130,33.4,11.1,121,32.8,0.0875,0.341,1,3,0.609,1.0,0.0,100.0,0,none,0
497,3,16,0,10.0,130,33.4,12.8,153,49.1,-0.0819,0.24,1,2,0.816,1.0,0.0,100.0,0,none,0
497,3,17,0,10.0,130,33.4,11.0,111,35.9,0.016,0.283,1,3,0.783,1.0,0.0,100.0,0,none,0
497,3,17,0,10.0,130,33.4,7.8,147,36.4,-0.2629,0.314,0,0,0.045,0.072,0.0,100.0,0,none,0
497,3,17,0,10.0,130,33.4,10.7,111,46.8,-0.1712,0.186,0,0,0.055,0.079,0.0,100.0,0,none,0
497,4,11,0,10.0,130,33.4,12.1,120,16.0,0.1756,0.199,0,0,0.159,0.095,0.0,100.0,0,none,0
497,4,12,0,10.0,130,33.4,12.9,181,24.8,0.1674,0.226,0,0,0.022,0.125,0.2,80.0,0,none,0
497,4,12,0,10.0,130,33.4,7.7,152,21.5,0.0363,0.207,1,2,0.644,1.0,0.0,100.0,0,none,0
497,4,13,0,10.0,130,33.4,11.1,99,24.6,0.1604,0.239,1,0,0.3,0.178,0.0,100.0,0,none,0
497,4,13,0,10.0,130,33.4,11.7,147,24.4,0.1208,0.311,1,3,0.876,1.0,0.0,100.0,0,none,0
497,4,16,0,10.0,130,33.4,13.2,150,32.3,-0.0093,0.264,1,3,0.706,1.0,0.0,100.0,0,none,0
497,4,16,0,10.0,130,33.4,7.1,183,32.1,-0.1923,0.259,0,0,0.256,0.107,0.0,100.0,0,none,0
497,4,19,1,10.0,130,33.4,23.8,22,4.3,0.9454,0.735,1,2,0.619,1.0,1.0,0.0,1,dismiss,1
497,5,10,0,10.0,130,33.4,11.0,154,24.1,0.0183,0.246,0,0,0.067,0.067,0.0,100.0,0,none,0
497,5,11,0,10.0,130,33.4,12.2,130,28.4,0.0042,0.23,0,0,0.112,0.067,0.0,100.0,0,none,0
497,5,13,0,10.0,130,33.4,11.2,210,25.2,-0.074,0.322,0,0,0.107,0.094,0.0,100.0,0,none,0
497,5,14,0,10.0,130,33.4,6.8,125,31.1,-0.142,0.243,0,0,0.062,0.106,0.0,100.0,0,none,0
497,5,16,0,10.0,130,33.4,7.8,143,43.0,-0.2817,0.284,0,0,0.076,0.083,0.0,100.0,0,none,0
497,5,18,0,10.0,130,33.4,10.0,109,48.3,-0.0904,0.215,1,3,0.793,1.0,0.0,100.0,0,none,0
497,5,19,1,10.0,130,33.4,8.3,115,34.3,0.0263,0.452,0,0,0.074,0.177,0.0,100.0,0,none,0
497,5,19,1,10.0,130,33.4,13.2,121,32.8,0.0235,0.489,0,0,0.142,0.034,0.0,100.0,0,none,0
497,6,10,0,10.0,130,33.4,8.0,133,53.0,-0.2713,0.277,0,0,0.016,0.08,0.0,100.0,0,none,0
497,6,11,0,10.0,130,33.4,9.0,174,27.9,-0.0727,0.243,0,0,0.021,0.077,0.0,100.0,0,none,0
497,6,12,0,10.0,130,33.4,9.8,92,33.4,0.148,0.338,0,0,0.262,0.117,0.0,100.0,0,none,0
497,6,12,0,10.0,130,33.4,10.5,123,28.3,0.009,0.218,0,0,0.175,0.066,0.0,100.0,0,none,0
497,6,13,0,10.0,130,33.4,5.3,176,54.1,-0.3012,0.234,1,5,0.518,1.0,0.0,100.0,0,none,0
497,6,15,0,10.0,130,33.4,12.1,108,24.5,0.2047,0.213,1,3,0.547,1.0,0.2,80.0,0,none,0
497,6,17,0,10.0,130,33.4,8.1,120,26.3,-0.0006,0.369,1,3,0.925,1.0,0.0,100.0,0,none,0
497,6,20,1,10.0,130,33.4,20.6,45,4.7,0.8132,0.867,1,4,0.889,1.0,0.8,20.0,1,dismiss,1
497,7,10,0,10.0,130,33.4,13.0,127,29.7,-0.0272,0.304,1,3,0.88,1.0,0.0,100.0,0,none,0
497,7,11,0,10.0,130,33.4,9.3,158,27.1,-0.0917,0.202,0,0,0.076,0.13,0.0,100.0,0,none,0
497,7,13,0,10.0,130,33.4,9.1,88,51.5,-0.0837,0.201,0,0,0.13,0.111,0.0,100.0,0,none,0
497,7,15,0,10.0,130,33.4,8.2,125,41.2,-0.0895,0.218,1,2,0.91,1.0,0.0,100.0,0,none,1
497,7,17,0,10.0,130,33.4,9.0,132,37.6,-0.0304,0.261,1,2,0.636,1.0,0.0,100.0,0,none,0
497,7,17,0,10.0,130,33.4,8.3,124,43.7,-0.0622,0.276,0,0,0.001,0.006,0.0,100.0,0,none,0
497,7,19,1,10.0,130,33.4,9.6,132,24.8,0.0509,0.425,0,0,0.146,0.155,0.0,100.0,0,none,0
497,7,20,1,10.0,130,33.4,25.7,11,6.9,1.2357,0.912,1,3,0.784,1.0,1.0,0.0,1,accept,1
497,8,10,0,10.0,130,33.4,7.7,126,20.5,0.0492,0.3,0,0,0.253,0.165,0.0,100.0,0,none,0
497,8,12,0,10.0,130,33.4,9.9,82,48.9,-0.0874,0.283,1,3,0.584,1.0,0.0,100.0,0,none,1
497,8,13,0,10.0,130,33.4,7.1,143,31.0,-0.1232,0.276,0,0,0.019,0.158,0.0,100.0,0,none,0
497,8,14,0,10.0,130,33.4,10.2,164,29.4,0.007,0.248,0,0,0.002,0.062,0.0,100.0,0,none,0
497,8,14,0,10.0,130,33.4,11.1,139,24.2,0.0673,0.375,0,0,0.166,0.005,0.0,100.0,0,none,0
497,8,15,0,10.0,130,33.4,12.0,118,21.8,0.1268,0.199,1,3,0.715,1.0,0.0,100.0,0,none,0
497,8,17,0,10.0,130,33.4,7.2,143,38.5,-0.1613,0.247,1,4,0.823,1.0,0.0,100.0,0,none,0
497,8,21,1,10.0,130,33.4,20.7,22,5.8,0.9712,0.74,1,6,0.615,1.0,1.0,0.0,1,accept,1
497,9,9,0,10.0,130,33.4,8.8,98,30.3,-0.0045,0.225,0,0,0.235,0.009,0.0,100.0,0,none,0
497,9,10,0,10.0,130,33.4,7.1,95,25.9,-0.0284,0.251,0,0,0.262,0.063,0.0,100.0,0,none,0
497,9,12,0,10.0,130,33.4,9.1,139,13.1,0.0945,0.219,1,2,0.721,1.0,0.0,100.0,0,none,0
497,9,13,0,10.0,130,33.4,8.7,105,26.8,0.0157,0.185,1,2,0.621,1.0,0.0,100.0,0,none,1
497,9,13,0,10.0,130,33.4,12.4,153,25.2,-0.0501,0.314,1,2,0.607,1.0,0.0,100.0,0,none,0
497,9,16,0,10.0,130,33.4,4.2,143,14.8,-0.0115,0.299,0,0,0.013,0.013,0.0,100.0,0,none,0
497,9,17,0,10.0,130,33.4,9.9,153,27.0,0.0403,0.247,0,0,0.2,0.008,0.0,100.0,0,none,0
497,9,18,0,10.0,130,33.4,9.0,115,31.0,-0.0011,0.28,1,4,0.926,1.0,0.0,100.0,0,none,0
497,10,10,0,10.0,130,33.4,11.9,199,23.5,0.0113,0.26,0,0,0.103,0.155,0.0,100.0,0,none,1
497,10,11,0,10.0,130,33.4,10.5,61,21.4,0.2142,0.297,0,0,0.019,0.059,0.0,100.0,0,none,0
497,10,16,0,10.0,130,33.4,9.6,173,7.5,0.2126,0.245,0,0,0.021,0.081,0.0,100.0,0,none,0
497,10,16,0,10.0,130,33.4,9.0,198,36.2,-0.2902,0.281,0,0,0.3,0.13,0.0,100.0,0,none,1
497,10,16,0,10.0,130,33.4,11.9,148,25.9,0.103,0.197,0,0,0.251,0.059,0.0,100.0,0,none,1
497,10,17,0,10.0,130,33.4,8.9,139,34.3,-0.0843,0.27,0,0,0.099,0.049,0.0,100.0,0,none,0
497,10,19,1,10.0,130,33.4,12.2,109,29.6,0.0358,0.453,0,0,0.125,0.115,0.0,100.0,0,none,0
497,10,21,1,10.0,130,33.4,20.3,14,2.5,1.1123,1.0,1,3,0.927,1.0,1.0,0.0,1,accept,1
497,11,9,0,10.0,130,33.4,9.4,100,33.4,0.0816,0.268,0,0,0.029,0.189,0.0,100.0,0,none,1
497,11,12,0,10.0,130,33.4,12.4,138,62.9,-0.1468,0.263,1,5,0.955,1.0,0.2,80.0,0,none,0
497,11,16,0,10.0,130,33.4,12.0,146,26.6,0.0738,0.294,1,1,0.937,0.76,0.0,100.0,0,none,0
497,11,16,0,10.0,130,33.4,10.6,127,36.5,-0.1168,0.278,1,3,0.882,1.0,0.0,100.0,0,none,0
497,11,17,0,10.0,130,33.4,7.9,81,43.3,-0.0792,0.258,0,0,0.012,0.089,0.0,100.0,0,none,0
497,11,17,0,10.0,130,33.4,7.1,134,34.1,-0.1271,0.293,1,2,0.669,1.0,0.0,100.0,0,none,0
497,11,17,0,10.0,130,33.4,10.1,117,42.0,0.0235,0.305,0,0,0.009,0.077,0.0,100.0,0,none,0
497,11,21,1,10.0,130,33.4,32.8,19,2.2,1.1119,0.672,1,2,0.674,1.0,1.0,0.0,1,accept,1
497,12,12,0,10.0,130,33.4,9.9,132,57.5,-0.1093,0.213,1,7,0.702,1.0,0.0,100.0,0,none,0
497,12,13,0,10.0,130,33.4,9.6,125,42.6,-0.1304,0.251,1,5,0.881,1.0,0.0,100.0,0,none,0
497,12,14,0,10.0,130,33.4,9.3,143,67.7,-0.2613,0.261,1,2,0.841,1.0,0.0,100.0,0,none,0
497,12,15,0,10.0,130,33.4,6.0,133,34.7,-0.2393,0.264,1,3,0.932,1.0,0.0,100.0,0,none,0
497,12,15,0,10.0,130,33.4,7.2,141,14.6,0.1069,0.292,0,0,0.011,0.007,0.0,100.0,0,none,0
497,12,16,0,10.0,130,33.4,7.1,197,49.5,-0.2519,0.25,0,0,0.252,0.022,0.0,100.0,0,none,0
497,12,18,0,10.0,130,33.4,12.4,107,16.3,0.2073,0.287,0,0,0.3,0.138,0.2,80.0,0,none,1
497,12,19,1,10.0,130,33.4,24.0,22,4.5,0.9176,0.787,1,5,0.942,1.0,1.0,0.0,1,dismiss,1
497,13,12,0,10.0,130,33.4,9.9,156,26.7,0.0117,0.248,0,0,0.142,0.049,0.0,100.0,0,none,0
497,13,13,0,10.0,130,33.4,10.8,107,9.6,0.2723,0.31,0,0,0.0,0.126,0.2,80.0,0,none,0
497,13,14,0,10.0,130,33.4,7.9,103,30.2,0.0155,0.27,0,0,0.291,0.081,0.0,100.0,0,none,0
497,13,15,0,10.0,130,33.4,7.9,177,40.7,-0.2055,0.246,0,0,0.112,0.17,0.0,100.0,0,none,0
497,13,16,0,10.0,130,33.4,9.2,170,41.4,-0.1274,0.227,0,0,0.091,0.172,0.0,100.0,0,none,0
497,13,18,0,10.0,130,33.4,9.4,117,22.0,0.147,0.185,0,0,0.184,0.133,0.0,100.0,0,none,0
497,13,19,1,10.0,130,33.4,20.3,23,3.9,0.8844,0.725,1,3,0.677,1.0,1.0,0.0,1,accept,1
497,13,19,1,10.0,130,33.4,31.4,23,6.6,1.0721,0.726,1,4,0.939,1.0,1.0,0.0,1,accept,1
497,14,8,0,10.0,130,33.4,12.6,98,30.1,0.2074,0.243,0,0,0.218,0.091,0.2,80.0,0,none,0
497,14,8,0,10.0,130,33.4,13.8,100,24.6,0.3351,0.247,1,0,0.018,0.181,0.4,60.0,0,none,0
497,14,10,0,10.0,130,33.4,6.3,85,49.4,-0.1647,0.23,0,0,0.087,0.125,0.0,100.0,0,none,0
497,14,11,0,10.0,130,33.4,8.7,160,50.6,-0.2345,0.188,0,0,0.144,0.114,0.0,100.0,0,none,0
497,14,12,0,10.0,130,33.4,12.4,98,11.7,0.3323,0.238,1,2,0.923,1.0,0.4,60.0,1,dismiss,0
497,14,12,0,10.0,130,33.4,9.7,110,43.3,-0.1301,0.206,0,0,0.3,0.139,0.0,100.0,0,none,0
497,14,15,0,10.0,130,33.4,11.0,168,35.8,-0.0361,0.301,0,0,0.103,0.005,0.0,100.0,0,none,1
497,14,17,0,10.0,130,33.4,7.5,159,47.4,-0.1783,0.23,0,0,0.135,0.062,0.0,100.0,0,none,0
498,1,9,0,8.8,106,36.7,9.0,105,19.1,0.1046,0.224,0,0,0.198,0.138,0.0,100.0,0,none,0
498,1,10,0,8.8,106,36.7,11.9,62,22.7,0.3205,0.241,1,1,0.826,0.912,0.2,80.0,0,none,0
498,1,16,0,8.8,106,36.7,4.7,120,20.8,-0.1561,0.232,1,3,0.567,1.0,0.0,100.0,0,none,0
498,1,17,0,8.8,106,36.7,7.7,122,23.7,0.0091,0.248,0,0,0.23,0.016,0.0,100.0,0,none,0
498,1,17,0,8.8,106,36.7,8.9,116,31.6,-0.0054,0.27,0,0,0.003,0.161,0.0,100.0,0,none,0
498,1,18,0,8.8,106,36.7,7.9,110,47.4,-0.0985,0.19,0,0,0.111,0.004,0.0,100.0,0,none,0
498,1,19,1,8.8,106,36.7,7.8,88,32.3,0.0255,0.497,0,0,0.204,0.054,0.0,100.0,0,none,0
498,1,20,1,8.8,106,36.7,20.9,22,4.4,1.1196,0.972,1,1,0.877,0.679,1.0,0.0,1,dismiss,1
498,2,10,0,8.8,106,36.7,8.2,156,31.5,-0.0264,0.245,1,3,0.864,1.0,0.0,100.0,0,none,0
498,2,13,0,8.8,106,36.7,5.6,79,33.7,-0.0053,0.199,0,4,0.5,1.0,0.0,100.0,0,none,0
498,2,14,0,8.8,106,36.7,7.8,101,54.4,-0.1276,0.212,0,0,0.183,0.15,0.0,100.0,0,none,1
498,2,15,0,8.8,106,36.7,11.1,141,55.6,-0.1898,0.296,0,0,0.077,0.112,0.0,100.0,0,none,0
498,2,15,0,8.8,106,36.7,6.0,82,47.7,-0.1379,0.185,0,1,0.5,0.915,0.0,100.0,0,none,0
498,2,16,0,8.8,106,36.7,13.2,155,60.3,-0.1889,0.248,0,0,0.069,0.192,0.0,100.0,0,none,0
498,2,16,0,8.8,106,36.7,6.8,103,38.6,0.0315,0.295,1,2,0.761,1.0,0.0,100.0,0,none,0
